Id,Contact__c,Case__c,Name,CreatedDate,NPS_Score__c,Additional_Comments__c,NPS_Formula__c,CES_Score__c,What_can_SAI_make_easier_for_you__c,Post_Chat_Score__c
a3I0W000002iOVsUAM,,5000W00001eclBGQAY,GetFeedback Survey Response: Net Promoter Score,8/17/2020 6:39,10,-,1,7,All good for me,
a3I0W000002iOVxUAM,0030W00003h9VDnQAM,5000W00001ecL9oQAE,GetFeedback Survey Response: Net Promoter Score,8/17/2020 6:42,10,,1,7,,
a3I0W000002iOW2UAM,0030W00003f1fPRQAY,5000W00001ecm1eQAA,GetFeedback Survey Response: Net Promoter Score,8/17/2020 6:48,10,,1,7,,
a3I0W000002iOW7UAM,0030W00003oQZLpQAO,5000W00001ecY3YQAU,GetFeedback Survey Response: Net Promoter Score,8/17/2020 7:24,8,,0,6,,
a3I0W000002iOWCUA2,0030W00003prXv7QAE,5000W00001ecgp5QAA,GetFeedback Survey Response: Net Promoter Score,8/17/2020 7:33,10,,1,7,My issue was handled quickly and efficiently,
a3I0W000002iOWHUA2,0030W00003iPxnHQAS,5000W00001eclTnQAI,GetFeedback Survey Response: Net Promoter Score,8/17/2020 7:43,10,no thanks,1,7,they answer quickly with the resolution done,
a3I0W000002iOWMUA2,0030W00003pu9CNQAY,5000W00001ecdchQAA,GetFeedback Survey Response: Net Promoter Score,8/17/2020 7:48,8,,0,6,"the contact support link is somewhat not that easy to get to, it is definitely not intuitive to navigate through the website to it",
a3I0W000002iOWRUA2,0030W00003pryheQAA,5000W00001eclBaQAI,GetFeedback Survey Response: Net Promoter Score,8/17/2020 10:06,10,Kudos to your service desk rep!,1,7,Nothing really - I was very much impressed with your service!,
a3I0W000002iOWWUA2,0030W00003h9noQQAQ,5000W00001ecY63QAE,GetFeedback Survey Response: Net Promoter Score,8/17/2020 10:25,10,thanks for your help!,1,7,nothing I can think of now,
a3I0W000002iOWbUAM,003d000002qKzJ1AAK,5000W00001ecnaKQAQ,GetFeedback Survey Response: Net Promoter Score,8/17/2020 11:07,10,,1,7,I do wish their online chat would have been working.  It would have been nice to do a quick chat and get the issue resolved.,
a3I0W000002iOWgUAM,0030W00003ai0r0QAA,5000W00001ecl0XQAQ,GetFeedback Survey Response: Net Promoter Score,8/17/2020 11:31,9,,1,7,It was fast in resolving my account issued,
a3I0W000002iOWlUAM,0030W00003QvXf9QAF,5000W00001echDLQAY,GetFeedback Survey Response: Net Promoter Score,8/17/2020 11:59,10,,1,7,,
a3I0W000002iOWqUAM,0030W00003ZkhBpQAJ,5000W00001eclsXQAQ,GetFeedback Survey Response: Net Promoter Score,8/17/2020 12:01,10,,1,7,,
a3I0W000002iOWvUAM,0030W00003QvXf9QAF,5000W00001ecZPiQAM,GetFeedback Survey Response: Net Promoter Score,8/17/2020 12:03,10,,1,7,,
a3I0W000002iOX0UAM,0030W00003c0IIGQA2,5000W00001ecnYEQAY,GetFeedback Survey Response: Net Promoter Score,8/17/2020 13:18,10,No,1,7,They are doing great! Continue maintaining the prompt email responses you are delivering.,
a3I0W000002iOX5UAM,0030W00003pr5AcQAI,5000W00001dD1QIQA0,GetFeedback Survey Response: Net Promoter Score,8/17/2020 13:24,8,,0,6,,
a3I0W000002iOXAUA2,0030W00003h8x46QAA,5000W00001ecq5pQAA,GetFeedback Survey Response: Net Promoter Score,8/17/2020 14:16,3,,-1,6,,
a3I0W000002iOXFUA2,003d0000039l6C2AAI,5000W00001ecbMwQAI,GetFeedback Survey Response: Net Promoter Score,8/17/2020 14:29,9,,1,6,To allow Spanish accents in the roster load,
a3I0W000002iOXKUA2,0030W00003WdePWQAZ,5000W00001echQPQAY,GetFeedback Survey Response: Net Promoter Score,8/17/2020 14:42,6,Issue was not resolved,-1,1,Issues was not resolved,
a3I0W000002iOXPUA2,003d000002OWK6RAAX,5000W00001ecjDOQAY,GetFeedback Survey Response: Net Promoter Score,8/17/2020 14:48,10,,1,7,Text me updates.,
a3I0W000002iOXUUA2,0030W00003h7MIFQA2,5000W00001eco3qQAA,GetFeedback Survey Response: Net Promoter Score,8/17/2020 15:13,10,,1,7,,
a3I0W000002iOXZUA2,003d000002OXulOAAT,5000W00001ecizGQAQ,GetFeedback Survey Response: Net Promoter Score,8/17/2020 15:32,9,,1,7,,
a3I0W000002iOXeUAM,0030W00003pqfgvQAA,5000W00001ecjunQAA,GetFeedback Survey Response: Net Promoter Score,8/17/2020 16:19,10,"SCALED Agile Customer Service is Par Excellent than any services across any domain spectrum. They  are on time and On Target to ensure it issue gets resolved no matter what the difficultly is.

Way to Go!!!",1,7,N/A,
a3I0W000002iOXjUAM,0030W00003ptKLeQAM,5000W00001ecNxPQAU,GetFeedback Survey Response: Net Promoter Score,8/17/2020 16:31,8,good response from support. it was quick.,0,6,Lot of links and practice exam links did not work. Better to check all training material links and put everything in one spot instead of Learning tab and other links somewhere else. thanks,
a3I0W000002iOXoUAM,003d000001mQQpJAAW,5000W00001ecpwiQAA,GetFeedback Survey Response: Net Promoter Score,8/17/2020 16:33,9,,1,6,The bot didn't understand my relatively easy question.  It forced me to go down invalid paths before being able to open a case.  Thanks for the resolution though.,
a3I0W000002iOXtUAM,0030W00003qgBJNQA2,5000W00001ecoEDQAY,GetFeedback Survey Response: Net Promoter Score,8/17/2020 16:44,10,Thank you for solving my problwm.,1,7,Quick and thorough response.  My question was read abd understood and so unlike typical help responses that I sm used to getting.,
a3I0W000002iOXyUAM,0030W00003Wf3RhQAJ,5000W00001ecq8UQAQ,GetFeedback Survey Response: Net Promoter Score,8/17/2020 16:50,10,,1,7,Nothing - it was handled very easily.,
a3I0W000002iOY3UAM,0030W00003WeuExQAJ,5000W00001ecZOLQA2,GetFeedback Survey Response: Net Promoter Score,8/17/2020 16:58,9,,1,7,,
a3I0W000002iOY8UAM,0030W00003TOAAWQA5,5000W00001ecjoRQAQ,GetFeedback Survey Response: Net Promoter Score,8/17/2020 17:15,10,,1,7,Has been very responsive and professional.,
a3I0W000002iOYDUA2,0030W00003iRRUZQA4,5000W00001eclqqQAA,GetFeedback Survey Response: Net Promoter Score,8/17/2020 17:22,9,,1,7,,
a3I0W000002iOYIUA2,0030W00003f1WKDQA2,5000W00001ecb0TQAQ,GetFeedback Survey Response: Net Promoter Score,8/17/2020 17:24,7,,0,6,,
a3I0W000002iOYNUA2,0030W00003ns5YIQAY,5000W00001ecqfEQAQ,GetFeedback Survey Response: Net Promoter Score,8/17/2020 17:54,10,No,1,7,Everything was solved ina timely matter,
a3I0W000002iOYSUA2,0030W00003pr8hEQAQ,5000W00001ecr9CQAQ,GetFeedback Survey Response: Net Promoter Score,8/17/2020 18:38,10,,1,7,,
a3I0W000002iOYXUA2,0030W00003h9PyXQAU,5000W00001ecnylQAA,GetFeedback Survey Response: Net Promoter Score,8/17/2020 18:39,3,Yes. I have remaining questions on my ticket not answered yet,-1,3,Respond to the questions precisely,
a3I0W000002iOYcUAM,0030W00003pr7s4QAA,5000W00001ecWpaQAE,GetFeedback Survey Response: Net Promoter Score,8/17/2020 18:45,10,,1,2,phone call and discuss with me why I got 65% on both attempts on my ASM exam?,
a3I0W000002iOYhUAM,0030W00003gMXXtQAO,5000W00001ecqzlQAA,GetFeedback Survey Response: Net Promoter Score,8/17/2020 19:24,7,Mackenzie was a great help! Provided clear and easy steps to get my issue resolved!,0,7,Continue providing the support level that you're currently providing!,
a3I0W000002iOYmUAM,0030W00003qfINcQAM,5000W00001ecrEHQAY,GetFeedback Survey Response: Net Promoter Score,8/17/2020 19:50,10,,1,7,,
a3I0W000002iOYrUAM,003d000003AnkqXAAR,5000W00001ecoG4QAI,GetFeedback Survey Response: Net Promoter Score,8/17/2020 20:06,3,No,-1,2,"In context to this specific issue, I needed to talk with a customer support person.  Provide a customer support phone number.  The entire SAFe labyrinth of a website appears to be purposely architected to avoid human contact, which feels shady.",
a3I0W000002iOYwUAM,003d000002OXuucAAD,5000W00001ecrb2QAA,GetFeedback Survey Response: Net Promoter Score,8/17/2020 20:14,6,Allow refunds on certifications based on medical reasons,-1,5,More flexible in decisions,
a3I0W000002iOZ1UAM,0030W00003RtY0SQAV,5000W00001ecpWwQAI,GetFeedback Survey Response: Net Promoter Score,8/18/2020 8:13,9,,1,6,,
a3I0W000002iOZ6UAM,0030W00003WdpW6QAJ,5000W00001ecslVQAQ,GetFeedback Survey Response: Net Promoter Score,8/18/2020 15:09,8,,0,7,,
a3I0W000002iOZBUA2,0030W00003qf2E1QAI,5000W00001ect5GQAQ,GetFeedback Survey Response: Net Promoter Score,8/18/2020 16:12,10,Great agile support,1,7,nothing. It was fast,
a3I0W000002iOZGUA2,0030W00003prHkYQAU,5000W00001ecVymQAE,GetFeedback Survey Response: Net Promoter Score,8/19/2020 6:34,10,,1,7,,
a3I0W000002iOZLUA2,0030W00003YyPXWQA3,5000W00001dCC9EQAW,GetFeedback Survey Response: Net Promoter Score,8/19/2020 8:16,10,,1,7,The people I interact with are fantastic. keep up the good work,
a3I0W000002iOZQUA2,0030W00003njyLDQAY,5000W00001ecnsiQAA,GetFeedback Survey Response: Net Promoter Score,8/19/2020 14:32,10,,1,7,,
a3I0W000002iOZVUA2,0030W00003ptr1XQAQ,5000W00001echF2QAI,GetFeedback Survey Response: Net Promoter Score,8/19/2020 16:08,5,,-1,1,I asked for an extension of time to take my exam due to COVID and they are making me wait to ask for it after my current deadline expires.  This is ridiculous.  I do not have time to stop trying to help my community get through COVID right now.,
a3I0W000001eQ63UAE,0030W00003e9oz5QAA,5000W00001IC9aAQAT,GetFeedback Survey Response: Net Promoter Score,12/24/2018 12:40,8,no comments,0,,,
a3I0W000001eQcsUAE,0030W00003e9oz5QAA,5000W00001ICbozQAD,GetFeedback Survey Response: Net Promoter Score,1/11/2019 15:11,9,Great service - I really appreciate,1,,,
a3I0W000001eR27UAE,0030W00003e9oz5QAA,5000W00001ID0pFQAT,GetFeedback Survey Response: Net Promoter Score,1/28/2019 10:07,9,,1,,,
a3I0W000002iOZkUAM,0030W00003RGeTJQA1,5000W00001ecuJBQAY,GetFeedback Survey Response: Net Promoter Score,8/20/2020 4:53,9,Nope. All good,1,7,Keep up the good work,
a3I0W000002iOZpUAM,0030W00003ODygjQAD,5000W00001ecvPKQAY,GetFeedback Survey Response: Net Promoter Score,8/20/2020 11:14,9,,1,7,,
a3I0W000002iOZuUAM,0030W00003QEWAOQA5,5000W00001ectg2QAA,GetFeedback Survey Response: Net Promoter Score,8/20/2020 12:55,10,no thx,1,7,"I assumed that once I pass the 5.0 upgrade exam for SPC, I would see the updates to other certifications right away but there was a lag.",
a3I0W000002iOZzUAM,0030W00003pty83QAA,5000W00001ecurcQAA,GetFeedback Survey Response: Net Promoter Score,8/20/2020 14:26,9,,1,7,Excellent help and support!. Quick response and providing proper problem resolution. Your team is already doing this and keep up the work!,
a3I0W000002iOa4UAE,0030W00003psC4cQAE,5000W00001ecuTLQAY,GetFeedback Survey Response: Net Promoter Score,8/20/2020 14:57,3,,-1,2,nobody responded to my ticket,
a3I0W000002iOaEUAU,0030W00003e8nWSQAY,5000W00001ecvCpQAI,GetFeedback Survey Response: Net Promoter Score,8/20/2020 15:32,10,,1,7,,
a3I0W000002iOaTUAU,0030W00003pu9CIQAY,5000W00001ecuQWQAY,GetFeedback Survey Response: Net Promoter Score,8/20/2020 15:52,7,,0,7,I struggled to create a case. Took me some time to understand how. Maybe make it easier and more obvious.,
a3I0W000002iOadUAE,0030W00003nLOnbQAG,5000W00001ecuj4QAA,GetFeedback Survey Response: Net Promoter Score,8/20/2020 16:37,10,Keep up the good work,1,7,Nothing else,
a3I0W000002iOaiUAE,0030W00003gMf4YQAS,5000W00001ect8FQAQ,GetFeedback Survey Response: Net Promoter Score,8/20/2020 16:53,8,,0,7,,
a3I0W000002iOanUAE,0030W00003QvXf9QAF,5000W00001ecwFuQAI,GetFeedback Survey Response: Net Promoter Score,8/20/2020 17:11,10,,1,7,,
a3I0W000002iOasUAE,0030W00003ajCbNQAU,5000W00001ecsbfQAA,GetFeedback Survey Response: Net Promoter Score,8/20/2020 17:15,8,N/A,0,7,N/A,
a3I0W000002iOaxUAE,0030W00003fmxDwQAI,5000W00001ecrm0QAA,GetFeedback Survey Response: Net Promoter Score,8/20/2020 18:38,7,,0,7,,
a3I0W000002iObMUAU,0030W00003niIwgQAE,5000W00001ecwJDQAY,GetFeedback Survey Response: Net Promoter Score,8/20/2020 20:11,10,,1,7,They had a virtual call with me and explain the issues I was facing with collab tool. Very helpful.,
a3I0W000002iObRUAU,0030W00003gLo8LQAS,5000W00001ectCxQAI,GetFeedback Survey Response: Net Promoter Score,8/20/2020 20:43,8,,0,6,,
a3I0W000002iObWUAU,003d000003CCL1vAAH,5000W00001ecxjgQAA,GetFeedback Survey Response: Net Promoter Score,8/20/2020 21:43,7,,0,7,,
a3I0W000002iObbUAE,0030W00003f5H6CQAU,5000W00001ecwe1QAA,GetFeedback Survey Response: Net Promoter Score,8/20/2020 22:00,10,,1,7,"Nothing, you guys always provide the best support",
a3I0W000002iObgUAE,0030W00003iPxerQAC,5000W00001ecyU1QAI,GetFeedback Survey Response: Net Promoter Score,8/20/2020 23:48,8,no,0,7,responded in less than 30 minutes.,
a3I0W000002iOblUAE,0030W00003pu6nbQAA,5000W00001ecuqoQAA,GetFeedback Survey Response: Net Promoter Score,8/21/2020 3:26,10,,1,7,You are absolutely fine! Thanks,
a3I0W000002iObqUAE,003d000002aTbMrAAK,5000W00001ecvpXQAQ,GetFeedback Survey Response: Net Promoter Score,8/21/2020 5:58,10,,1,7,You are super fast. No improvement required.,
a3I0W000002iObvUAE,0030W00003VCbyVQAT,5000W00001eczKlQAI,GetFeedback Survey Response: Net Promoter Score,8/21/2020 6:43,9,,1,7,,
a3I0W000002iOc0UAE,0030W00003nrj9GQAQ,5000W00001ecvXdQAI,GetFeedback Survey Response: Net Promoter Score,8/21/2020 11:45,9,na,1,7,na,
a3I0W000002iOc5UAE,0030W00003gMqhaQAC,5000W00001ecvzSQAQ,GetFeedback Survey Response: Net Promoter Score,8/21/2020 13:44,8,"I have raised issue with Customer Support, yet to get the response for my queries. I am eagerly waiting for my queries.",0,7,"I have raised issue with Customer Support, yet to get the response for my queries. I am eagerly waiting for my queries.",
a3I0W000002iOcAUAU,003d0000034fvhjAAA,5000W00001ect51QAA,GetFeedback Survey Response: Net Promoter Score,8/21/2020 13:48,10,Yes. NOTHING has happened to my inquiry that I can tell besides it being escalated several times.,1,1,Pick up the phone?,
a3I0W000002iOcFUAU,0030W00003nrpzSQAQ,5000W00001ecwHRQAY,GetFeedback Survey Response: Net Promoter Score,8/21/2020 14:55,10,Excellent customer service and prompt response time!,1,7,They did everything right! I would not change a thing. Thank you for the support!,
a3I0W000002iOcKUAU,0030W00003lfgGGQAY,5000W00001ed0ODQAY,GetFeedback Survey Response: Net Promoter Score,8/21/2020 15:00,10,,1,6,,
a3I0W000002iOcPUAU,0030W00003RudAjQAJ,5000W00001ecmBZQAY,GetFeedback Survey Response: Net Promoter Score,8/21/2020 15:13,8,,0,6,Change SCRUM Master to SCRUM Facilitator or SAFe Team Facilitator,
a3I0W000002iOcUUAU,0030W00003prJlOQAU,5000W00001ed0dHQAQ,GetFeedback Survey Response: Net Promoter Score,8/21/2020 16:11,10,,1,7,"Chat live rather than bot might have been better user experience, but response was effectively handled in a reasonable period of time.",
a3I0W000002iOcZUAU,003d0000037THF6AAO,5000W00001ecw0aQAA,GetFeedback Survey Response: Net Promoter Score,8/21/2020 17:16,9,,1,7,,
a3I0W000002iOceUAE,0030W00003RtpK0QAJ,5000W00001ecxzFQAQ,GetFeedback Survey Response: Net Promoter Score,8/21/2020 17:35,9,Very good timing in the answers!,1,7,Build a section on the community page to instruct the different ways to pay for licences and renewals.,
a3I0W000002iOcjUAE,0030W00003NLtYuQAL,5000W00001ecwQsQAI,GetFeedback Survey Response: Net Promoter Score,8/21/2020 18:01,10,,1,7,,
a3I0W000002iOcoUAE,0030W00003Yx910QAB,5000W00001ectLQQAY,GetFeedback Survey Response: Net Promoter Score,8/21/2020 18:04,10,,1,7,,
a3I0W000002iOctUAE,003d000002aTVW3AAO,5000W00001eczwTQAQ,GetFeedback Survey Response: Net Promoter Score,8/21/2020 18:44,9,,1,5,Customer Service for problems,
a3I0W000002iOcyUAE,003d000002OXNZtAAP,5000W00001ed0n1QAA,GetFeedback Survey Response: Net Promoter Score,8/21/2020 20:18,10,,1,7,,
a3I0W000002iOd3UAE,0030W00003ci6k9QAA,5000W00001ed2NOQAY,GetFeedback Survey Response: Net Promoter Score,8/21/2020 22:06,3,,-1,1,I was not able to reach the support team through chat. just it provided some common answers and they were not useful to me,
a3I0W000002iOd8UAE,0030W00003YvrYMQAZ,5000W00001ecyNgQAI,GetFeedback Survey Response: Net Promoter Score,8/22/2020 0:28,10,,1,7,,
a3I0W000002iOdDUAU,0030W00003ajIIkQAM,5000W00001ed1l1QAA,GetFeedback Survey Response: Net Promoter Score,8/22/2020 1:28,8,,0,7,,
a3I0W000002iOdIUAU,0030W00003VArWjQAL,5000W00001eczcfQAA,GetFeedback Survey Response: Net Promoter Score,8/22/2020 7:09,10,,1,7,,
a3I0W000002iOdNUAU,0030W00003OBDsIQAX,5000W00001ed2jeQAA,GetFeedback Survey Response: Net Promoter Score,8/22/2020 14:33,9,I have high regard for your org. Pls live upto your customers expectations,1,2,Haven't had a chance to discuss the issue so far. Response was someone will call you & its been days. No call,
a3I0W000002iOdSUAU,0030W00003WdePWQAZ,5000W00001ecvaNQAQ,GetFeedback Survey Response: Net Promoter Score,8/22/2020 15:04,10,,1,7,,
a3I0W000002iOdXUAU,0030W00003r76qUQAQ,5000W00001ed30MQAQ,GetFeedback Survey Response: Net Promoter Score,8/22/2020 16:26,6,No,-1,4,Address the slowness between questions on the final exam that I took.,
a3I0W000002iOdcUAE,003d000002aTYtHAAW,5000W00001ed4XgQAI,GetFeedback Survey Response: Net Promoter Score,8/22/2020 19:13,10,,1,7,,
a3I0W000002iOdhUAE,0030W00003YvrYMQAZ,5000W00001ed5oxQAA,GetFeedback Survey Response: Net Promoter Score,8/22/2020 20:13,10,,1,7,,
a3I0W000002iOdmUAE,0030W00003cgCb0QAE,5000W00001eczkPQAQ,GetFeedback Survey Response: Net Promoter Score,8/22/2020 21:26,10,,1,7,,
a3I0W000002iOdrUAE,0030W00003VCHY0QAP,5000W00001ed6hsQAA,GetFeedback Survey Response: Net Promoter Score,8/22/2020 22:42,7,Perhaps a specific point of contact to correct training materials can be available to address these issues more quickly.,0,4,"I found a substantial mistake on slide one of Introducing SAFe 5.0. What I need is the correct slide. I have not received the corrected one or a notice that it has been updated in the Toolkit. So, I assume that it is not yet ""handled.""",
a3I0W000002iOdwUAE,0030W00003r42CZQAY,5000W00001ed5x6QAA,GetFeedback Survey Response: Net Promoter Score,8/22/2020 23:32,10,"Mackenzie, the person from support who helped me, was very responsive, friendly and knowledgeable.",1,7,,
a3I0W000002iOe1UAE,0030W00003fnNMIQA2,5000W00001ed7QOQAY,GetFeedback Survey Response: Net Promoter Score,8/23/2020 0:10,9,,1,7,,
a3I0W000002iOe6UAE,003d000002OXumCAAT,5000W00001ed4A5QAI,GetFeedback Survey Response: Net Promoter Score,8/23/2020 1:59,10,,1,7,,
a3I0W000002iOeBUAU,0030W00003ajIIkQAM,5000W00001ed1l1QAA,GetFeedback Survey Response: Net Promoter Score,8/23/2020 2:23,8,,0,7,,
a3I0W000002iOeGUAU,0030W00003VBEeSQAX,5000W00001ed3ygQAA,GetFeedback Survey Response: Net Promoter Score,8/23/2020 2:47,10,No,1,7,Quick Replies,
a3I0W000002iOeLUAU,0030W00003RwwqsQAB,5000W00001ed7sIQAQ,GetFeedback Survey Response: Net Promoter Score,8/23/2020 3:19,10,None at the time,1,7,Nothing since it was handled very easily,
a3I0W000002iOeQUAU,0030W00003f2Vo3QAE,5000W00001ed3dAQAQ,GetFeedback Survey Response: Net Promoter Score,8/23/2020 13:28,10,,1,7,Add these in FAQ for trouble shooting,
a3I0W000002iOeVUAU,0030W00003XnxiSQAR,5000W00001ed8elQAA,GetFeedback Survey Response: Net Promoter Score,8/23/2020 14:40,1,"Please pay attention to the ongoing pandemic situation, members may be undergoing hardships and  you need to be more empathetic",-1,2,I expected concession with renewals in view of pandemic situation but disappointed,
a3I0W000002iOeaUAE,0030W00003lhy5xQAA,5000W00001ed0IeQAI,GetFeedback Survey Response: Net Promoter Score,8/23/2020 15:17,10,,1,7,,
a3I0W000002iOefUAE,003d000002uzfPQAAY,5000W00001edAU0QAM,GetFeedback Survey Response: Net Promoter Score,8/23/2020 18:10,10,,1,7,,
a3I0W000002iOekUAE,0030W00003h9pD8QAI,5000W00001edAEqQAM,GetFeedback Survey Response: Net Promoter Score,8/23/2020 18:21,4,,-1,1,Payment method,
a3I0W000002iOepUAE,0030W00003N6sfxQAB,5000W00001ed4pLQAQ,GetFeedback Survey Response: Net Promoter Score,8/23/2020 20:16,9,,1,7,,
a3I0W000002iOeuUAE,003d0000037SzTAAA0,5000W00001ed8dJQAQ,GetFeedback Survey Response: Net Promoter Score,8/23/2020 20:36,10,,1,7,"All good, responses are always timely and answer the question. 

Tks Charles",
a3I0W000002iOezUAE,003d000002OXuufAAD,5000W00001ed9wEQAQ,GetFeedback Survey Response: Net Promoter Score,8/23/2020 22:18,10,,1,7,Can't think of anything reasonable.,
a3I0W000002iOf4UAE,003d000002OXuUyAAL,5000W00001ed9iCQAQ,GetFeedback Survey Response: Net Promoter Score,8/23/2020 22:41,10,,1,7,Just keep up the great service!,
a3I0W000002iOf9UAE,0030W00003YvrYMQAZ,5000W00001edBX7QAM,GetFeedback Survey Response: Net Promoter Score,8/24/2020 1:12,10,,1,7,,
a3I0W000002iOfEUAU,0030W00003puWj9QAE,5000W00001ed8XGQAY,GetFeedback Survey Response: Net Promoter Score,8/24/2020 1:56,10,No,1,7,,
a3I0W000002iOfJUAU,0030W00003qgSn8QAE,5000W00001edBsaQAE,GetFeedback Survey Response: Net Promoter Score,8/24/2020 2:05,6,,-1,6,The incorrect answers can be highlighted in RED. It will really help.,
a3I0W000002iOfOUAU,0030W00003nrItWQAU,5000W00001ecynXQAQ,GetFeedback Survey Response: Net Promoter Score,8/24/2020 2:07,9,S/N,1,6,,
a3I0W000002iOfTUAU,0030W00003Yw88FQAR,5000W00001ed3r1QAA,GetFeedback Survey Response: Net Promoter Score,8/24/2020 4:22,10,The SAFE community Portal is User friendly and the Contact Support Team is very much Proactive,1,7,,
a3I0W000002iOfYUAU,0030W00003c0eYfQAI,5000W00001ecpRDQAY,GetFeedback Survey Response: Net Promoter Score,8/24/2020 4:41,10,"Keep up the good work, SAI!",1,7,They handled it perfectly,
a3I0W000002iOfdUAE,003d000002OXv4dAAD,5000W00001ed9JYQAY,GetFeedback Survey Response: Net Promoter Score,8/24/2020 4:42,9,None,1,7,Prompt turnaround - which was the case this time,
a3I0W000002iOfiUAE,003d000002OXv7nAAD,5000W00001edBjdQAE,GetFeedback Survey Response: Net Promoter Score,8/24/2020 4:45,10,,1,7,I was very happy with the interaction and outcome.,
a3I0W000002iOfnUAE,0030W00003psrIhQAI,5000W00001edCTMQA2,GetFeedback Survey Response: Net Promoter Score,8/24/2020 5:55,10,,1,7,"No so much more. I think it was a perfect customer support experience, responsive, fast and really customer centric. Marie O. was amazing",
a3I0W000002iOfsUAE,0030W00003pthpNQAQ,5000W00001ecuOGQAY,GetFeedback Survey Response: Net Promoter Score,8/24/2020 6:36,10,Thanks for having such a good customer service.,1,7,"Nothing, the problem was handled really quickly and very nice.",
a3I0W000002iOfxUAE,0030W00003psBerQAE,5000W00001dChKFQA0,GetFeedback Survey Response: Net Promoter Score,8/24/2020 6:36,10,,1,7,,
a3I0W000002iOg2UAE,0030W00003fls1EQAQ,5000W00001ed0lFQAQ,GetFeedback Survey Response: Net Promoter Score,8/24/2020 8:20,10,,1,6,Not have the problem in first place,
a3I0W000002iOg7UAE,0030W00003ptiT3QAI,5000W00001ed8k5QAA,GetFeedback Survey Response: Net Promoter Score,8/24/2020 8:26,10,N/A,1,7,N/A,
a3I0W000002iOgCUAU,0030W00003h7u5IQAQ,5000W00001ed47zQAA,GetFeedback Survey Response: Net Promoter Score,8/24/2020 8:31,7,,0,6,,
a3I0W000002iOgHUAU,0030W00003ptqlqQAA,5000W00001ed8ZNQAY,GetFeedback Survey Response: Net Promoter Score,8/24/2020 8:45,9,,1,7,,
a3I0W000002iOgMUAU,0030W00003ptqlqQAA,5000W00001ed8g8QAA,GetFeedback Survey Response: Net Promoter Score,8/24/2020 8:45,8,,0,7,he solved the issue,
a3I0W000002iOgRUAU,0030W00003NKPypQAH,5000W00001ecwa9QAA,GetFeedback Survey Response: Net Promoter Score,8/24/2020 10:02,9,no. The respons was fast and very helpful,1,7,nothing :),
a3I0W000002iOgWUAU,0030W00003hAADSQA4,5000W00001edCbHQAU,GetFeedback Survey Response: Net Promoter Score,8/24/2020 11:36,10,,1,7,"so far the issues have been handled quite effectively, please continue the great work",
a3I0W000002iOgbUAE,0030W00003mZ9paQAC,5000W00001ed8evQAA,GetFeedback Survey Response: Net Promoter Score,8/24/2020 11:43,8,,0,6,Chat function instead of email maybe for quick problems?,
a3I0W000002iOggUAE,0030W00003ajS2QQAU,5000W00001ed8yCQAQ,GetFeedback Survey Response: Net Promoter Score,8/24/2020 11:56,8,,0,7,,
a3I0W000002iOglUAE,003d000002OXO1lAAH,5000W00001ed4W4QAI,GetFeedback Survey Response: Net Promoter Score,8/24/2020 12:07,10,,1,7,Nothing in this case as my issue was resolved immediately.,
a3I0W000002iOgqUAE,0030W00003QvXf9QAF,5000W00001ed9qzQAA,GetFeedback Survey Response: Net Promoter Score,8/24/2020 12:33,10,,1,7,,
a3I0W000002iOgvUAE,0030W00003PcfMgQAJ,5000W00001ed61hQAA,GetFeedback Survey Response: Net Promoter Score,8/24/2020 12:37,10,,1,7,All is well. Scaled Agile help desk is always efficient in answering my question or providing next steps. Thank you!,
a3I0W000002iOh0UAE,,5000W00001ed8aKQAQ,GetFeedback Survey Response: Net Promoter Score,8/24/2020 13:14,10,,1,7,,
a3I0W000002iOh5UAE,0030W00003nh63NQAQ,5000W00001edBdfQAE,GetFeedback Survey Response: Net Promoter Score,8/24/2020 13:58,10,,1,7,,
a3I0W000002iOhAUAU,0030W00003prUyZQAU,5000W00001ecw4cQAA,GetFeedback Survey Response: Net Promoter Score,8/24/2020 14:04,9,,1,7,,
a3I0W000002iOhUUAU,0030W00003gfrLbQAI,5000W00001edCtdQAE,GetFeedback Survey Response: Net Promoter Score,8/24/2020 14:17,10,Nothing- All my expectations are met,1,7,All my expectations are met,
a3I0W000002iOheUAE,003d000002erXqXAAU,5000W00001edDMpQAM,GetFeedback Survey Response: Net Promoter Score,8/24/2020 14:33,10,,1,7,,
a3I0W000002iOhjUAE,0030W00003h9DXwQAM,5000W00001ed7YIQAY,GetFeedback Survey Response: Net Promoter Score,8/24/2020 15:00,9,It was easy and straight forward,1,7,It was handled perfectly,
a3I0W000002iOhoUAE,0030W00003khihSQAQ,5000W00001edAObQAM,GetFeedback Survey Response: Net Promoter Score,8/24/2020 15:34,0,"Listen to customers and understand my issue. We are in middle of a pandemic and this is nothing close to ""normal"" and all your rep was able to tell me was some idiotic policy. I understand that all companies need one BUT you all should be wise enough to know when to deviate from them and I thing this is one of the most right times. 
Remember, a lot of companies failed because that never changed and thought that they are too big to fail - remember Nokia !! 
Good Luck.",-1,1,"Listen to customers and understand my issue. We are in middle of a pandemic and this is nothing close to ""normal"" and all your rep was able to tell me was some idiotic policy. I understand that all companies need one BUT you all should be wise enough to know when to deviate from them and I thing this is one of the most right times. 
Remember, a lot of companies failed because that never changed and thought that they are too big to fail - remember Nokia !! 
Good Luck.",
