,User: Full Name,Learning Assignment: Completed On,Learning Assignment: Learning Plan: Learning Plan Name,Learning Assignment: Progress %,Learning Assignment: Times Launched,Learning Assignment: Learning Plan Section: Learning Plan Section Name,Question Text,Response Text Long,scores_additional,compound_additional,score_additional,question_text_scores_additional,question_text_compound_additional,question_text_score_additional,question_text_scoresl,question_text_scores,question_text_compound,response_text_scores,response_text_compound
564,R4x1nn20F2lt4n0Chr37t4ph2r,6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What expert advice or tip has made the most difference to you in your remote trainer journey and why?,Speak to the camera. Be confident always. Ask questions. Being prepared and having a backup plan on the technology.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.6249
565,R4x1nn20F2lt4n0Chr37t4ph2r,6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What is an effective method for collecting fast feedback throughout a remote training class and why?,fast feedback - use chat or poll.,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",0.4767,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",0.4767,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",pos,0.4767,pos,0.0
566,R4x1nn20F2lt4n0Chr37t4ph2r,6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What is something you do in your in-person training classroom that you would like to carry over into your virtual classroom?,"Asking many questions. I like to ask to assess comprehension, provide feedback and then re- assess.","{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612,pos,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612,pos,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",pos,0.3612,pos,0.3612
567,R4x1nn20F2lt4n0Chr37t4ph2r,6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What do you think is the most important working agreement you will establish during your virtual classes and why?,Raise your hand if you have a question. Or put the questions in the chat so I can read it clearly. This is the best way to keep order in the virtual classroom.,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",0.6764,pos,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",0.6764,pos,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",pos,0.6764,pos,0.8779
568,R4x1nn20F2lt4n0Chr37t4ph2r,6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What would you recommend as a tip or method to keep remote learners engaged and why?,"Use of the parking lot, chat and raise your hand if you have a question. Keep the class room energy light and have fun. Prepare a few jokes...","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",pos,0.6369,pos,0.8225
569,R4x1nn20F2lt4n0Chr37t4ph2r,6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What action(s) can you take or put in place when preparing for remote training to help you manage unanticipated issues?,Be prepared. Go through all the materials. Have an intro session with the other Instructors. Practice for 30 minutes with other non-students. Have my phone ready to serve as a hot- spot if I have internet issues.,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",pos,0.4019,pos,0.5267
570,R4x1nn20F2lt4n0Chr37t4ph2r,6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,How would you facilitate activity debriefs effectively in a virtual classroom and how would you see the group's output?,"This is a way for us to take a few minutes to discuss the outcome of the activity, exercise or class. I would make it fun and to check for student comprehension.","{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",0.4404,pos,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",0.4404,pos,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",pos,0.4404,pos,0.5106
571,R4x1nn20F2lt4n0Chr37t4ph2r,6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What is one tip that you would share with someone preparing to teach a virtual class for the first time?,Teach in the camera to the students! Prepare to have good natural lighting. Do a dry run with non-students to get feedback before your first class. Conduct a webinar with the students before the class. Know your materials. Ask plenty of questions to assess comprehension. Add fun and be your authentic self. Have a back up plan for technology.,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.296,pos,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.296,pos,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",pos,0.296,pos,0.8398
572,R4x1nn20F2lt4n0Chr37t4ph2r,6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,How would you modify the length of an existing in-person class to a remote training class?,4 hours per day until I reached the class duration.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.1027
573,R4x1nn20F2lt4n0Chr37t4ph2r,6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,Which synchronous collaboration tools are you most likely to use to support your classroom experience and why?,"MS Teams meeting, Shared document Site, White board area in MS Teams, ideaboardz and Polling.","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",pos,0.4019,pos,0.34
574,R4x1nn20F2lt4n0Chr37t4ph2r,6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one activity your co-trainer can do to support you while you are teaching a remote class?,man the chat session and parking lot.,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",pos,0.4019,pos,0.0
575,R4x1nn20F2lt4n0Chr37t4ph2r,6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What do you think is one benefit of having at least two trainers for your class?,"To help with logistics, monitoring the chat for questions and to help the students.","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",0.4588,pos,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",0.4588,pos,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",pos,0.4588,pos,0.6597
576,R4x1nn20F2lt4n0Chr37t4ph2r,6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What are some things you have thought about regarding the pre-course setup activities?,"select 1 or 2 tools, practice with those tools and practice until you are comfortable. Also, set up a 30 minute session with the students as an introduction to the tools and the new way of training.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.5106
577,R4x1nn20F2lt4n0Chr37t4ph2r,6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one way you can gain empathy for the student's virtual classroom experience?,"practicing activities and breakouts, pre-assigning groups and preparing in advance. Be prepared. Also, have a back up plan. Have your phone ready to serve as a hot-spot.","{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",0.5267,pos,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",0.5267,pos,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",pos,0.5267,pos,0.5267
578,R4x1nn20F2lt4n0Chr37t4ph2r,6/15/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 1 - Welcome to SAFe Remote Trainer,How would you describe remote delivery training (e.g what are some key elements or features)?,Remote training occurs when students are not co-located. Training materials are sent virtually. Collaboration tools and technology are required. Multiple trainers are strongly advised. Students and the Instructors are virtually together at the same time.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.2732
579,R4x1nn20F2lt4n0Chr37t4ph2r,6/15/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,In person training can be done by one Instructor and collaboration tools are not required since we are co-located. Visual cues are readily available for real-time feedback. Remote training requires collaboration tools and extra attention to keep the students engaged. Remote training can reach students no matter where they are located.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.1779
580,R5n20Chr37t2n72n0(7PCT),6/9/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 5 - Teaching SAFe Remotely,What was your biggest learning from making your lesson plan?,All the great ideas and experiences shared from all of the trainers.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.7579
581,R5n20Chr37t2n72n0(7PCT),6/9/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 5 - Teaching SAFe Remotely,"Of the SAFe common topics covered in this lesson, which SAFe topic are you the most excited to use in a remote training class and what do you think will be the outcome (or what was the outcome if you have already tried it)?",The engagement and motivation of leaners is still my top priority. Motivated learners just learn more.,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.8173}",0.8173,pos,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.8173}",0.8173,pos,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.8173}",pos,0.8173,pos,0.8481
582,R5n20Chr37t2n72n0(7PCT),6/9/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 5 - Teaching SAFe Remotely,What is one thing that could go wrong during one of the exercises in the SAFe common topics (such as the penny game or the PI Planning simulation) and what action can you as the trainer take to either solve or prevent it?,"In the penny game using the powerpoint aids learners sometimes accidentally resize the penny when dragging it across the page. Don't panic. Remember when, in a face-2-face setting, someone accidentally flips the coin and it ends on the floor? Same thing. Expect the unexpected, don't panic and recover.","{'neg': 0.065, 'neu': 0.814, 'pos': 0.121, 'compound': 0.1779}",0.1779,pos,"{'neg': 0.065, 'neu': 0.814, 'pos': 0.121, 'compound': 0.1779}",0.1779,pos,"{'neg': 0.065, 'neu': 0.814, 'pos': 0.121, 'compound': 0.1779}",pos,0.1779,pos,0.1541
583,R5n20Chr37t2n72n0(7PCT),6/9/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What is a best practice you use in your in-person classroom setting that you could also use in a remote training setting?,I ask learners a lot of questions related to their experience with a topic. I reuse that in virtual settings too.,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",pos,0.6369,pos,0.0
584,R5n20Chr37t2n72n0(7PCT),6/9/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What is an effective method for collecting fast feedback throughout a remote training class and why?,I use small simple polls with my learners.,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",0.4767,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",0.4767,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",pos,0.4767,pos,0.0
585,R5n20Chr37t2n72n0(7PCT),6/9/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What expert advice or tip has made the most difference to you in your remote trainer journey and why?,Getting up and moving around even though it is in a virtual setting.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
586,R5n20Chr37t2n72n0(7PCT),6/9/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 3 - Learning and Engagement,What do you think is the most important working agreement you will establish during your virtual classes and why?,Assume positive intent. It is harder to gage the class environment in a virtual setting and students doesn't become aligned as quick as in a face-2-face classroom. This may cause friction in some situations or topics may be misunderstood. Always assume that people are trying to share or discuss something from a positive angle.,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",0.6764,pos,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",0.6764,pos,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",pos,0.6764,pos,0.7906
587,R5n20Chr37t2n72n0(7PCT),6/9/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 3 - Learning and Engagement,What is something you do in your in-person training classroom that you would like to carry over into your virtual classroom?,After teaching a subject I always asks students if they have experienced anything similar to the topic or any anti-patterns related to it.,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612,pos,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612,pos,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",pos,0.3612,pos,0.0
588,R5n20Chr37t2n72n0(7PCT),6/9/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 3 - Learning and Engagement,What would you recommend as a tip or method to keep remote learners engaged and why?,I use more group activity work as leaners are often more engage in smaller groups. Add small quizzes and competitions with content related material.,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",pos,0.6369,pos,0.4005
589,R5n20Chr37t2n72n0(7PCT),6/9/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 3 - Learning and Engagement,What action(s) can you take or put in place when preparing for remote training to help you manage unanticipated issues?,Invite learners for a pre-meet to test and get familiar with tech. Have extra wifi available.,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",pos,0.4019,pos,0.1531
590,R5n20Chr37t2n72n0(7PCT),6/9/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 3 - Learning and Engagement,What is one tip that you would share with someone preparing to teach a virtual class for the first time?,"Slow down, verify, repeat. Make sure your message comes across to the learners by speaking a bit slower than usual. Add extra pauses for the learning to sink in. Verify what you heard from the learner and repeat/correct the message.","{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.296,pos,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.296,pos,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",pos,0.296,pos,0.3182
591,R5n20Chr37t2n72n0(7PCT),6/9/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 3 - Learning and Engagement,How would you facilitate activity debriefs effectively in a virtual classroom and how would you see the group's output?,I usually invite groups to give feedback on other groups debriefs before I give feedback myself. That will give other learners the opportunity to share their view.,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",0.4404,pos,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",0.4404,pos,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",pos,0.4404,pos,0.6808
592,R5n20Chr37t2n72n0(7PCT),6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What are some things you have thought about regarding the pre-course setup activities?,Setup the breakout room and testing out the tech with the students beforehand to make them (and yourself) more prepared for the actual training.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.2944
593,R5n20Chr37t2n72n0(7PCT),6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one activity your co-trainer can do to support you while you are teaching a remote class?,Keep track of the chat channel for any questions.,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",pos,0.4019,pos,0.0
594,R5n20Chr37t2n72n0(7PCT),6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one way you can gain empathy for the student's virtual classroom experience?,Try to be a student yourself,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",0.5267,pos,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",0.5267,pos,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",pos,0.5267,pos,0.0
595,R5n20Chr37t2n72n0(7PCT),6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,How would you modify the length of an existing in-person class to a remote training class?,Shorter days of training and extend the overall training period.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.1779
596,R5n20Chr37t2n72n0(7PCT),6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What do you think is one benefit of having at least two trainers for your class?,One teacher can teach while the other monitors the chat for questions.,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",0.4588,pos,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",0.4588,pos,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",pos,0.4588,pos,0.0
597,R5n20Chr37t2n72n0(7PCT),6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,Which synchronous collaboration tools are you most likely to use to support your classroom experience and why?,Document sharing for exercises.,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",pos,0.4019,pos,0.4215
598,R5n20Chr37t2n72n0(7PCT),6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,How would you describe remote delivery training (e.g what are some key elements or features)?,Best done with multiple trainers. Requires tools to support the learning environment.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.7845
599,R5n20Chr37t2n72n0(7PCT),6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,Same: The need to ensure engagement from the learners. Different: The need for digital vs. analog tools.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.6808
600,R57707chl3cht,6/8/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 5 - Teaching SAFe Remotely,What was your biggest learning from making your lesson plan?,"Many new things I learned, and some I knew but helped to confirm them.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
601,R57707chl3cht,6/8/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 5 - Teaching SAFe Remotely,"Of the SAFe common topics covered in this lesson, which SAFe topic are you the most excited to use in a remote training class and what do you think will be the outcome (or what was the outcome if you have already tried it)?",The PI Planning template seems to be a big improvement over doing this in a room. Easier to see and visualize.,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.8173}",0.8173,pos,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.8173}",0.8173,pos,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.8173}",pos,0.8173,pos,0.7003
602,R57707chl3cht,6/8/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 5 - Teaching SAFe Remotely,What is one thing that could go wrong during one of the exercises in the SAFe common topics (such as the penny game or the PI Planning simulation) and what action can you as the trainer take to either solve or prevent it?,Loss of connectivity will impact any of these. No initial access also. Have a pre-class webinar or practice session to resolve these issues.,"{'neg': 0.065, 'neu': 0.814, 'pos': 0.121, 'compound': 0.1779}",0.1779,pos,"{'neg': 0.065, 'neu': 0.814, 'pos': 0.121, 'compound': 0.1779}",0.1779,pos,"{'neg': 0.065, 'neu': 0.814, 'pos': 0.121, 'compound': 0.1779}",pos,0.1779,neg,-0.2263
603,R57707chl3cht,6/8/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What expert advice or tip has made the most difference to you in your remote trainer journey and why?,"Remote training will be, and needs to be, different than in-person training.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
604,R57707chl3cht,6/8/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What is a best practice you use in your in-person classroom setting that you could also use in a remote training setting?,Tell stories about my experience.,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",pos,0.6369,pos,0.0
605,R57707chl3cht,6/8/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What is an effective method for collecting fast feedback throughout a remote training class and why?,"Using a chat window, to request ad-hoc replies.","{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",0.4767,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",0.4767,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",pos,0.4767,pos,0.0
606,R57707chl3cht,6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What is one tip that you would share with someone preparing to teach a virtual class for the first time?,"Take this class, do your research, be prepared. Practice, practice, practice.","{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.296,pos,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.296,pos,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",pos,0.296,pos,0.2263
607,R57707chl3cht,6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What do you think is the most important working agreement you will establish during your virtual classes and why?,"One talker at at time. Else, be on mute. Keep the discussion focused.","{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",0.6764,pos,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",0.6764,pos,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",pos,0.6764,pos,0.3818
608,R57707chl3cht,6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What action(s) can you take or put in place when preparing for remote training to help you manage unanticipated issues?,Have a helper. Back up internet access.,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",pos,0.4019,pos,0.34
609,R57707chl3cht,6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What is something you do in your in-person training classroom that you would like to carry over into your virtual classroom?,Activity debriefings,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612,pos,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612,pos,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",pos,0.3612,pos,0.0
